PROSPECTID,time_since_recent_payment,time_since_first_deliquency,time_since_recent_deliquency,num_times_delinquent,max_recent_level_of_deliq,num_deliq_6mts,num_deliq_12mts,num_deliq_6_12mts,max_deliq_6mts,max_deliq_12mts,num_times_30p_dpd,num_times_60p_dpd,num_std,num_std_6mts,num_std_12mts,num_sub,num_sub_6mts,num_sub_12mts,num_dbt,num_dbt_6mts,num_dbt_12mts,num_lss,num_lss_6mts,num_lss_12mts,recent_level_of_deliq,tot_enq,CC_enq,CC_enq_L6m,CC_enq_L12m,PL_enq,PL_enq_L6m,PL_enq_L12m,time_since_recent_enq,enq_L12m,enq_L6m,enq_L3m,MARITALSTATUS,EDUCATION,AGE,GENDER,NETMONTHLYINCOME,Time_With_Curr_Empr,pct_of_active_TLs_ever,pct_opened_TLs_L6m_of_L12m,pct_currentBal_all_TL,CC_Flag,PL_Flag,pct_PL_enq_L6m_of_L12m,pct_CC_enq_L6m_of_L12m,pct_PL_enq_L6m_of_ever,pct_CC_enq_L6m_of_ever,max_unsec_exposure_inPct,HL_Flag,GL_Flag,last_prod_enq2,first_prod_enq2,Credit_Score,Approved_Flag,Total_TL,Tot_Closed_TL,Tot_Active_TL,Total_TL_opened_L6M,Tot_TL_closed_L6M,pct_tl_open_L6M,pct_tl_closed_L6M,pct_active_tl,pct_closed_tl,Total_TL_opened_L12M,Tot_TL_closed_L12M,pct_tl_open_L12M,pct_tl_closed_L12M,Tot_Missed_Pmnt,Auto_TL,CC_TL,Consumer_TL,Gold_TL,Home_TL,PL_TL,Secured_TL,Unsecured_TL,Other_TL,Age_Oldest_TL,Age_Newest_TL,Delinquency_Group
47,101.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,232.0,2.0,0.0,0.0,Married,12TH,51,M,12000,191,1.0,0.0,0.3,0,0,0.0,0.0,0.0,0.0,0.791,0,0,PL,others,679,P2,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,8,8,No Delinquency
48,40.0,15.0,14.0,2,7,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,6.0,5.0,4.0,Married,UNDER GRADUATE,25,F,18000,105,0.5,0.0,0.677,0,0,0.0,0.0,0.0,0.0,0.562,0,0,ConsumerLoan,ConsumerLoan,655,P4,2,1,1,0,1,0.0,0.5,0.5,0.5,1,1,0.5,0.5,0,0,0,2,0,0,0,0,2,0,18,7,Low (1-2)
49,83.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,8.0,1.0,1.0,1.0,5.0,5.0,5.0,1.0,8.0,8.0,3.0,Married,UNDER GRADUATE,24,M,18000,25,0.571,1.0,1.491,0,1,1.0,1.0,1.0,1.0,0.001,0,0,ConsumerLoan,PL,664,P3,7,3,4,5,2,0.714,0.286,0.571,0.429,5,2,0.714,0.286,2,0,0,0,0,0,2,4,3,5,60,2,No Delinquency
50,56.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,0.0,0.0,0.0,Single,UNDER GRADUATE,26,M,17000,50,1.0,0.0,0.55,0,0,0.0,0.0,0.0,0.0,38.66423535052205,0,0,others,others,691,P2,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,14,14,No Delinquency
51,64.0,35.0,31.0,5,478,0,0,0,0.0,0.0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,478,5.0,0.0,0.0,0.0,1.0,1.0,1.0,9.0,3.0,3.0,2.0,Married,12TH,33,M,25000,182,1.0,1.0,0.149,0,0,1.0,0.0,1.0,0.0,0.494,0,0,ConsumerLoan,others,671,P2,4,0,4,2,0,0.5,0.0,1.0,0.0,2,0,0.5,0.0,1,1,0,0,0,0,0,1,3,3,83,5,Medium (3-5)
52,1084.0,28.0,24.0,5,90,0,0,0,0.0,0.0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,90,3.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,3.0,3.0,2.0,Married,GRADUATE,34,M,30000,190,0.5,1.0,1.0,0,0,0.0,0.0,0.0,0.0,38.66423535052205,0,0,others,others,660,P3,2,1,1,1,0,0.5,0.0,0.5,0.5,1,0,0.5,0.0,1,1,0,0,0,0,0,2,0,1,59,3,Medium (3-5)
53,518.0,33.0,28.0,4,23,0,0,0,4.841127815637518,9.20649812364211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1344.0,0.0,0.0,0.0,Single,SSC,27,M,16000,13,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,38.66423535052205,0,0,others,others,660,P3,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,44,44,Medium (3-5)
54,81.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,6.0,0.0,0.0,0.0,4.0,4.0,4.0,17.0,6.0,6.0,2.0,Single,GRADUATE,23,M,15000,30,0.333,1.0,0.8,0,1,1.0,0.0,1.0,0.0,1.5,0,0,ConsumerLoan,others,655,P4,3,2,1,2,2,0.667,0.667,0.333,0.667,2,2,0.667,0.667,0,1,0,1,0,0,1,1,2,0,16,4,No Delinquency
55,62.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0.0,0.0,0.0,4.0,3.0,3.0,19.0,8.0,8.0,4.0,Single,UNDER GRADUATE,34,M,35000,110,0.8,1.0,0.624,0,1,1.0,0.0,0.75,0.0,3.014,0,0,PL,ConsumerLoan,654,P4,5,1,4,3,0,0.6,0.0,0.8,0.2,3,0,0.6,0.0,1,0,0,2,0,0,2,0,5,1,24,5,No Delinquency
56,46.0,20.31864560993046,12.696757002664587,0,0,0,0,0,4.841127815637518,9.20649812364211,0,0,15,8,15,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,263.0,1.0,0.0,0.0,Married,12TH,53,M,20000,122,1.0,0.0,0.888,0,1,0.0,0.0,0.0,0.0,5.0,0,0,PL,PL,690,P2,2,0,2,0,0,0.0,0.0,1.0,0.0,2,0,1.0,0.0,0,0,0,0,0,0,2,0,2,0,9,8,No Delinquency
57,1766.0,20.31864560993046,12.696757002664587,0,0,0,0,0,4.841127815637518,9.20649812364211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.291036321226258,0.4672664667333111,0.1589025880262135,0.2608463845384872,1.135177163167833,0.5067199822281462,0.7576585582583584,260.0516494501833,3.011107408641564,1.995290458735977,1.241719426857714,Married,UNDER GRADUATE,28,M,15000,38,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,38.66423535052205,0,0,others,others,679,P2,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,64,64,No Delinquency
58,84.0,32.0,32.0,1,16,0,0,0,0.0,0.0,0,0,19,0,6,0,0,0,0,0,0,0,0,0,16,4.0,0.0,0.0,0.0,1.0,0.0,1.0,184.0,3.0,0.0,0.0,Single,UNDER GRADUATE,28,F,10000,37,0.222,0.25,0.268,0,0,0.0,0.0,0.0,0.0,5.25,0,0,PL,ConsumerLoan,673,P2,9,7,2,1,1,0.111,0.111,0.222,0.778,4,2,0.444,0.222,0,0,0,3,0,0,0,0,9,6,42,6,Low (1-2)
59,113.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,38,10,22,0,0,0,0,0,0,0,0,0,0,7.0,0.0,0.0,0.0,7.0,0.0,1.0,241.0,1.0,0.0,0.0,Married,GRADUATE,43,M,28000,150,1.0,0.0,0.721,0,1,0.0,0.0,0.0,0.0,19.161,0,0,PL,PL,694,P2,3,0,3,0,0,0.0,0.0,1.0,0.0,1,0,0.333,0.0,0,0,0,1,0,0,1,1,2,1,24,8,No Delinquency
60,74.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,7,4,7,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,51.0,4.0,1.0,1.0,Single,12TH,26,M,20000,56,1.0,0.0,0.551,0,0,0.0,0.0,0.0,0.0,1.3,0,0,ConsumerLoan,others,675,P2,3,0,3,0,0,0.0,0.0,1.0,0.0,3,0,1.0,0.0,0,1,0,2,0,0,0,1,2,0,11,8,No Delinquency
61,614.0,20.31864560993046,12.696757002664587,0,0,0,0,0,4.841127815637518,9.20649812364211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,Single,12TH,30,M,51000,145,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,38.66423535052205,0,0,ConsumerLoan,others,670,P2,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,40,40,No Delinquency
62,54.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,267.0,1.0,0.0,0.0,Married,12TH,32,F,20000,98,0.333,0.0,0.504,0,1,0.0,0.0,0.0,0.0,5.717,0,0,others,others,684,P2,9,6,3,0,5,0.0,0.556,0.333,0.667,3,5,0.333,0.556,0,1,0,5,0,0,1,1,8,2,39,9,No Delinquency
63,56.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,1.0,0.0,0.0,Single,12TH,35,M,15000,41,0.5,0.0,0.391,0,0,0.0,0.0,0.0,0.0,1.066,0,0,ConsumerLoan,others,687,P2,2,1,1,0,0,0.0,0.0,0.5,0.5,1,1,0.5,0.5,0,1,0,1,0,0,0,1,1,0,33,9,No Delinquency
64,55.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,467.0,0.0,0.0,0.0,Married,SSC,38,F,7000,102,0.5,0.0,0.016,0,0,0.0,0.0,0.0,0.0,38.66423535052205,0,0,ConsumerLoan,others,684,P2,2,1,1,0,1,0.0,0.5,0.5,0.5,0,1,0.0,0.5,0,1,0,1,0,0,0,1,1,0,24,16,No Delinquency
65,287.0,20.31864560993046,12.696757002664587,0,0,0,0,0,4.841127815637518,9.20649812364211,0,0,9,5,9,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,315.0,1.0,0.0,0.0,Married,POST-GRADUATE,30,M,25000,66,0.5,0.0,0.912,0,1,0.0,0.0,0.0,0.0,18.0,0,0,PL,others,697,P2,2,1,1,0,0,0.0,0.0,0.5,0.5,1,0,0.5,0.0,0,1,0,0,0,0,1,1,1,0,40,10,No Delinquency
66,161.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,2.0,2.0,Married,SSC,28,M,25000,27,1.0,0.0,1.338,0,0,0.0,0.0,0.0,0.0,38.66423535052205,0,0,ConsumerLoan,others,672,P2,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,7,7,No Delinquency
67,89.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0,1.0,Married,GRADUATE,34,F,30000,65,1.0,0.0,0.592,0,0,0.0,0.0,0.0,0.0,0.406,0,0,ConsumerLoan,others,673,P2,3,0,3,0,0,0.0,0.0,1.0,0.0,3,0,1.0,0.0,1,1,0,1,0,0,0,1,2,1,12,11,No Delinquency
68,112.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,811.0,0.0,0.0,0.0,Married,GRADUATE,47,M,20000,122,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,38.66423535052205,0,0,others,others,688,P2,1,1,0,0,1,0.0,1.0,0.0,1.0,0,1,0.0,1.0,0,1,0,0,0,0,0,1,0,0,27,27,No Delinquency
69,67.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,1.0,1.0,Married,GRADUATE,29,M,20000,13,0.5,0.0,0.758,0,0,0.0,0.0,0.0,0.0,38.66423535052205,0,0,others,others,695,P2,2,1,1,0,0,0.0,0.0,0.5,0.5,0,0,0.0,0.0,0,2,0,0,0,0,0,2,0,0,70,13,No Delinquency
70,59.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,2.0,2.0,0.0,Single,SSC,32,M,20000,44,1.0,1.0,0.333,0,0,0.0,0.0,0.0,0.0,0.438,0,0,ConsumerLoan,ConsumerLoan,686,P2,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,6,6,No Delinquency
71,100.0,31.0,31.0,2,26,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,15.0,2.0,1.0,1.0,6.0,4.0,6.0,12.0,12.0,9.0,7.0,Married,GRADUATE,31,M,40900,129,0.154,1.0,0.037,0,0,0.667,1.0,0.667,0.5,0.538,1,0,ConsumerLoan,ConsumerLoan,618,P4,26,22,4,1,0,0.038,0.0,0.154,0.846,1,0,0.038,0.0,0,0,0,1,25,0,0,25,1,0,59,5,Low (1-2)
72,56.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,21,4,10,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,411.0,0.0,0.0,0.0,Married,12TH,41,M,65000,181,1.0,0.5,0.92,0,1,0.0,0.0,0.0,0.0,2.462,0,0,PL,HL,707,P1,4,0,4,1,0,0.25,0.0,1.0,0.0,2,0,0.5,0.0,0,0,0,0,0,0,1,3,1,3,76,3,No Delinquency
73,22.0,5.0,5.0,1,2,1,1,0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,1.0,Married,SSC,45,F,20000,263,1.0,0.5,0.95,0,0,0.0,0.0,0.0,0.0,38.66423535052205,0,0,others,ConsumerLoan,678,P2,2,0,2,1,0,0.5,0.0,1.0,0.0,2,0,1.0,0.0,0,2,0,0,0,0,0,2,0,0,7,4,Low (1-2)
74,1610.0,20.31864560993046,12.696757002664587,0,0,0,0,0,4.841127815637518,9.20649812364211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.291036321226258,0.4672664667333111,0.1589025880262135,0.2608463845384872,1.135177163167833,0.5067199822281462,0.7576585582583584,260.0516494501833,3.011107408641564,1.995290458735977,1.241719426857714,Married,SSC,38,M,10000,310,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,38.66423535052205,1,0,others,others,697,P2,2,2,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,1,0,0,2,0,0,120,54,No Delinquency
75,35.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,4,0,1,5,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,1.0,0.0,0.0,Married,GRADUATE,26,M,20000,101,1.0,0.0,0.298,0,0,0.0,0.0,0.0,0.0,1.779,0,0,others,others,710,P1,3,0,3,0,0,0.0,0.0,1.0,0.0,2,0,0.667,0.0,0,0,0,2,0,0,0,0,3,1,115,7,No Delinquency
76,56.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,84.0,3.0,2.0,1.0,Single,GRADUATE,27,M,15500,64,0.8,0.375,0.372,0,0,0.0,1.0,0.0,1.0,5.861,0,0,ConsumerLoan,ConsumerLoan,684,P2,10,2,8,3,2,0.3,0.2,0.8,0.2,8,2,0.8,0.2,2,0,0,9,0,0,0,0,10,1,19,2,No Delinquency
77,102.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,1.0,0.0,0.0,Married,SSC,27,M,50000,54,0.5,0.0,0.336,0,0,0.0,0.0,0.0,0.0,1.008,0,0,ConsumerLoan,others,699,P2,4,2,2,0,0,0.0,0.0,0.5,0.5,2,1,0.5,0.25,0,1,0,2,0,0,0,1,3,1,66,8,No Delinquency
78,137.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,410.0,0.0,0.0,0.0,Married,SSC,55,M,13000,42,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.081,0,0,others,others,684,P2,2,0,2,0,0,0.0,0.0,1.0,0.0,1,0,0.5,0.0,0,0,0,2,0,0,0,0,2,0,14,10,No Delinquency
79,73.0,8.0,7.0,2,8,0,2,2,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4.0,1.0,0.0,0.0,2.0,2.0,2.0,169.0,2.0,2.0,0.0,Married,GRADUATE,26,M,20000,113,0.667,1.0,0.631,1,0,1.0,0.0,1.0,0.0,3.304,0,0,PL,others,672,P2,3,1,2,1,0,0.333,0.0,0.667,0.333,1,0,0.333,0.0,0,1,1,1,0,0,0,1,2,0,70,5,Low (1-2)
80,71.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,5,4,5,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,614.0,0.0,0.0,0.0,Married,SSC,29,F,15000,47,1.0,0.0,0.559,0,0,0.0,0.0,0.0,0.0,38.66423535052205,0,0,others,others,698,P2,2,0,2,0,0,0.0,0.0,1.0,0.0,1,0,0.5,0.0,1,1,0,0,0,0,0,2,0,1,20,10,No Delinquency
81,57.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,1.0,0.0,0.0,Married,SSC,43,M,19000,123,1.0,0.0,0.797,0,0,0.0,0.0,0.0,0.0,38.66423535052205,0,0,others,others,679,P2,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,8,8,No Delinquency
82,75.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,1.0,0.0,0.0,Married,SSC,32,M,9000,33,1.0,0.0,0.691,0,0,0.0,0.0,0.0,0.0,38.66423535052205,0,0,others,others,685,P2,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,6,6,No Delinquency
83,233.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,418.0,0.0,0.0,0.0,Single,12TH,34,M,14500,68,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.02,0,0,others,others,691,P2,2,0,2,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,2,1,14,14,No Delinquency
84,50.0,24.0,24.0,1,20,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,Married,12TH,35,M,33000,306,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,38.66423535052205,0,0,ConsumerLoan,others,647,P4,1,1,0,0,1,0.0,1.0,0.0,1.0,0,1,0.0,1.0,0,1,0,0,0,0,0,1,0,0,26,26,Low (1-2)
85,249.46359868211286,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,178.0,2.0,2.0,0.0,Married,12TH,29,F,10000,126,0.0,1.0,0.0,0,0,1.0,0.0,1.0,0.0,38.66423535052205,0,0,others,PL,679,P2,1,1,0,1,1,1.0,1.0,0.0,1.0,1,1,1.0,1.0,0,0,0,0,0,0,0,1,0,1,6,6,No Delinquency
86,249.46359868211286,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,38.0,5.0,5.0,3.0,Married,GRADUATE,31,M,54000,244,1.0,0.5,0.964,0,0,1.0,1.0,1.0,1.0,0.491,1,0,CC,others,660,P3,2,0,2,1,0,0.5,0.0,1.0,0.0,2,0,1.0,0.0,2,0,0,1,1,0,0,1,1,0,10,2,No Delinquency
87,249.46359868211286,20.31864560993046,12.696757002664587,0,0,0,0,0,4.841127815637518,9.20649812364211,0,0,19,5,11,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,592.0,0.0,0.0,0.0,Married,SSC,63,M,8500,90,1.0,0.0,0.516,0,1,0.0,0.0,0.0,0.0,7.518,0,0,PL,PL,694,P2,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,1,0,0,0,0,0,1,0,1,0,20,20,No Delinquency
88,18.0,25.0,25.0,1,3,0,0,0,0.0,0.0,0,0,35,8,16,0,0,0,0,0,0,0,0,0,3,15.0,0.0,0.0,0.0,2.0,1.0,2.0,90.0,6.0,4.0,1.0,Single,GRADUATE,26,M,25000,42,0.455,0.333,0.685,0,0,0.5,0.0,0.5,0.0,14.332,0,0,others,others,682,P2,11,6,5,1,1,0.091,0.091,0.455,0.545,3,4,0.273,0.364,0,4,0,6,0,0,0,4,7,1,49,3,Low (1-2)
89,72.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,2.0,1.0,0.0,Married,SSC,39,M,25000,128,0.667,1.0,0.724,0,0,0.0,0.0,0.0,0.0,0.984,0,0,others,others,693,P2,3,1,2,2,1,0.667,0.333,0.667,0.333,2,1,0.667,0.333,1,0,0,1,0,0,0,0,3,2,48,2,No Delinquency
90,63.0,33.0,33.0,1,92,0,0,0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,92,7.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,1.0,1.0,1.0,Married,GRADUATE,35,M,43000,131,0.4,0.0,0.644,0,1,0.0,0.0,0.0,0.0,6.977,1,0,ConsumerLoan,PL,647,P4,5,3,2,0,0,0.0,0.0,0.4,0.6,0,0,0.0,0.0,0,0,0,0,2,0,3,2,3,0,47,14,Low (1-2)
91,93.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,1.0,0.0,0.0,Married,12TH,29,M,20000,95,1.0,0.667,0.749,0,0,0.0,0.0,0.0,0.0,1.891,0,0,others,ConsumerLoan,684,P2,4,0,4,2,0,0.5,0.0,1.0,0.0,3,0,0.75,0.0,1,0,0,1,0,0,0,1,3,3,40,6,No Delinquency
92,370.0,20.31864560993046,12.696757002664587,0,0,0,0,0,4.841127815637518,9.20649812364211,0,0,13,6,12,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,3.0,1.0,1.0,114.0,1.0,1.0,0.0,Married,GRADUATE,38,M,12,306,0.5,1.0,0.969,0,1,1.0,0.0,0.333,0.0,62083.333,0,0,PL,PL,680,P2,2,1,1,1,1,0.5,0.5,0.5,0.5,1,1,0.5,0.5,1,0,0,0,0,0,2,0,2,0,12,4,No Delinquency
93,72.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,148.0,4.0,1.0,0.0,Married,12TH,35,F,40000,130,0.857,0.667,0.697,0,1,0.0,0.0,0.0,0.0,4.568,0,0,others,others,686,P2,7,1,6,4,0,0.571,0.0,0.857,0.143,6,0,0.857,0.0,2,0,0,4,0,0,1,1,6,2,46,3,No Delinquency
94,296.0,31.0,4.0,18,25,2,2,0,25.0,25.0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,25,4.0,0.0,0.0,0.0,2.0,0.0,0.0,1160.0,0.0,0.0,0.0,Married,SSC,41,M,23000,181,0.5,0.0,0.0,0,1,0.0,0.0,0.0,0.0,3.821,0,0,ConsumerLoan,others,687,P2,4,2,2,0,0,0.0,0.0,0.5,0.5,0,0,0.0,0.0,0,1,0,2,0,0,1,1,3,0,60,40,High (5+)
95,271.0,9.0,9.0,1,2,0,1,1,4.841127815637518,2.0,0,0,8,1,5,0,0,0,0,0,0,0,0,0,2,7.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,1.0,1.0,Single,12TH,28,M,30000,101,0.25,0.0,0.972,0,0,0.0,0.0,0.0,0.0,7.409,1,0,ConsumerLoan,others,693,P2,4,3,1,0,0,0.0,0.0,0.25,0.75,0,1,0.0,0.25,0,0,0,0,1,0,0,3,1,3,93,18,Low (1-2)
96,45.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.291036321226258,0.4672664667333111,0.1589025880262135,0.2608463845384872,1.135177163167833,0.5067199822281462,0.7576585582583584,260.0516494501833,3.011107408641564,1.995290458735977,1.241719426857714,Single,12TH,23,M,18000,63,1.0,1.0,0.729,0,1,0.0,0.0,0.0,0.0,2.789,0,0,others,others,692,P2,2,0,2,1,0,0.5,0.0,1.0,0.0,1,0,0.5,0.0,0,1,0,0,0,0,1,1,1,0,16,3,No Delinquency
97,52.0,25.0,11.0,14,30,0,1,1,0.0,30.0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,30,8.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,3.0,1.0,0.0,Married,GRADUATE,33,M,40000,110,0.5,0.5,0.773,0,0,0.0,0.0,0.0,0.0,38.66423535052205,0,0,AL,others,675,P2,8,4,4,1,2,0.125,0.25,0.5,0.5,2,3,0.25,0.375,0,8,0,0,0,0,0,8,0,0,56,4,High (5+)
